beat_index,t_s,t_dt,r_index,RR_prev_ms,RR_next_ms,P_onset_idx,QRS_onset_idx,QRS_offset_idx,QRS_ms,PR_ms,T_peak_idx,T_end_idx,RT_peak_ms,RT_end_ms,QT_ms,QTc_Bazett_ms,QTc_Fridericia_ms,Tpeak_Tend_ms
159,177.2125,2019-06-06 06:27:27.212500,42531,700.0,720.8333333333334,42445.0,42504,42557,220.83333333333331,245.83333333333331,42675.0,,600.0,,,,,
160,177.93333333333334,2019-06-06 06:27:27.933333,42704,720.8333333333334,654.1666666666666,,42678,42731,220.83333333333331,,42776.0,,300.0,,,,,
161,178.5875,2019-06-06 06:27:28.587500,42861,654.1666666666666,1745.8333333333333,42818.0,42850,42888,158.33333333333331,133.33333333333334,42947.0,,358.3333333333333,,,,,
162,180.33333333333334,2019-06-06 06:27:30.333333,43280,1745.8333333333333,554.1666666666667,43194.0,43253,43307,225.0,245.83333333333331,43413.0,,554.1666666666667,,,,,
163,180.8875,2019-06-06 06:27:30.887500,43413,554.1666666666667,475.0,,43387,43440,220.83333333333331,,43449.0,,150.0,,,,,
164,181.3625,2019-06-06 06:27:31.362500,43527,475.0,700.0,43441.0,43500,43554,225.0,245.83333333333331,43612.0,,354.1666666666667,,,,,
165,182.0625,2019-06-06 06:27:32.062500,43695,700.0,708.3333333333334,43609.0,43668,43722,225.0,245.83333333333331,43790.0,,395.8333333333333,,,,,
166,182.77083333333334,2019-06-06 06:27:32.770833,43865,708.3333333333334,708.3333333333334,43793.0,43853,43892,162.5,250.0,43950.0,,354.1666666666667,,,,,
167,183.47916666666666,2019-06-06 06:27:33.479167,44035,708.3333333333334,1075.0,43965.0,44025,44062,154.16666666666669,250.0,44123.0,44160.0,366.66666666666663,520.8333333333334,562.5,668.3495915092551,631.0202556152065,154.16666666666669
168,184.55416666666667,2019-06-06 06:27:34.554167,44293,1075.0,675.0,44207.0,44266,44320,225.0,245.83333333333331,44374.0,44410.0,337.5,487.5,600.0,578.6913866044946,585.7088177372366,150.0
169,185.22916666666666,2019-06-06 06:27:35.229167,44455,675.0,1000.0,44369.0,44428,44482,225.0,245.83333333333331,44535.0,,333.3333333333333,,,,,
170,186.22916666666666,2019-06-06 06:27:36.229167,44695,1000.0,654.1666666666666,44609.0,44668,44722,225.0,245.83333333333331,44774.0,44810.0,329.1666666666667,479.1666666666667,591.6666666666666,591.6666666666666,591.6666666666666,150.0
171,186.88333333333333,2019-06-06 06:27:36.883333,44852,654.1666666666666,1037.5,44782.0,44841,44879,158.33333333333331,245.83333333333331,44933.0,44969.0,337.5,487.5,533.3333333333334,659.4084719721949,614.3783798845492,150.0
172,187.92083333333332,2019-06-06 06:27:37.920833,45101,1037.5,683.3333333333334,45015.0,45074,45128,225.0,245.83333333333331,45183.0,45218.0,341.6666666666667,487.5,600.0,589.0568324085791,592.6821967733055,145.83333333333334
173,188.60416666666666,2019-06-06 06:27:38.604167,45265,683.3333333333334,691.6666666666666,45194.0,45253,45292,162.5,245.83333333333331,45349.0,45397.0,350.0,550.0,600.0,725.8300546909607,681.1985501356065,200.0
174,189.29583333333332,2019-06-06 06:27:39.295833,45431,691.6666666666666,679.1666666666667,45360.0,45419,45458,162.5,245.83333333333331,45513.0,,341.6666666666667,,,,,
175,189.975,2019-06-06 06:27:39.975000,45594,679.1666666666667,704.1666666666667,45524.0,45583,45621,158.33333333333331,245.83333333333331,45677.0,45712.0,345.8333333333333,491.66666666666663,537.5,652.2142558874515,611.485759790054,145.83333333333334
176,190.67916666666667,2019-06-06 06:27:40.679167,45763,704.1666666666667,720.8333333333334,45692.0,45752,45790,158.33333333333331,250.0,45849.0,,358.3333333333333,,,,,
177,191.4,2019-06-06 06:27:41.400000,45936,720.8333333333334,754.1666666666666,45865.0,45925,45963,158.33333333333331,250.0,46026.0,,375.0,,,,,
178,192.15416666666667,2019-06-06 06:27:42.154167,46117,754.1666666666666,729.1666666666666,46047.0,46106,46144,158.33333333333331,245.83333333333331,46206.0,,370.83333333333337,,,,,
179,192.88333333333333,2019-06-06 06:27:42.883333,46292,729.1666666666666,683.3333333333334,46221.0,46281,46319,158.33333333333331,250.0,46375.0,46411.0,345.8333333333333,495.83333333333337,541.6666666666666,634.3350474165466,601.8059929784763,150.0
180,193.56666666666666,2019-06-06 06:27:43.566667,46456,683.3333333333334,991.6666666666667,46371.0,46430,46483,220.83333333333331,245.83333333333331,46536.0,,333.3333333333333,,,,,
181,194.55833333333334,2019-06-06 06:27:44.558333,46694,991.6666666666667,666.6666666666666,46608.0,46667,46721,225.0,245.83333333333331,46773.0,46808.0,329.1666666666667,475.0,587.5,589.9633231727847,589.1410699769494,145.83333333333334
182,195.225,2019-06-06 06:27:45.225000,46854,666.6666666666666,1054.1666666666667,46784.0,46843,46881,158.33333333333331,245.83333333333331,46936.0,46984.0,341.6666666666667,541.6666666666666,587.5,719.5376119425586,672.5196175000825,200.0
183,196.27916666666667,2019-06-06 06:27:46.279167,47107,1054.1666666666667,704.1666666666667,47021.0,47080,47134,225.0,245.83333333333331,47193.0,,358.3333333333333,,,,,
184,196.98333333333332,2019-06-06 06:27:46.983333,47276,704.1666666666667,733.3333333333333,47190.0,47249,47303,225.0,245.83333333333331,47364.0,,366.66666666666663,,,,,
185,197.71666666666667,2019-06-06 06:27:47.716667,47452,733.3333333333333,2166.6666666666665,47381.0,47441,47479,158.33333333333331,250.0,47546.0,,391.6666666666667,,,,,
186,199.88333333333333,2019-06-06 06:27:49.883333,47972,2166.6666666666665,641.6666666666667,47887.0,47946,47999,220.83333333333331,245.83333333333331,48049.0,,320.83333333333337,,,,,
187,200.525,2019-06-06 06:27:50.525000,48126,641.6666666666667,691.6666666666666,48040.0,48099,48153,225.0,245.83333333333331,48207.0,48241.0,337.5,479.1666666666667,591.6666666666666,738.6222109866251,685.9734014316051,141.66666666666666
188,201.21666666666667,2019-06-06 06:27:51.216667,48292,691.6666666666666,1116.6666666666667,48221.0,48281,48319,158.33333333333331,250.0,48382.0,,375.0,,,,,
189,202.33333333333334,2019-06-06 06:27:52.333333,48560,1116.6666666666667,708.3333333333334,48489.0,48549,48587,158.33333333333331,250.0,48645.0,,354.1666666666667,,,,,
190,203.04166666666666,2019-06-06 06:27:53.041667,48730,708.3333333333334,704.1666666666667,48644.0,48703,48757,225.0,245.83333333333331,48814.0,48850.0,350.0,500.0,612.5,727.7584440878557,687.1109450032249,150.0
191,203.74583333333334,2019-06-06 06:27:53.745833,48899,704.1666666666667,691.6666666666666,48813.0,48872,48926,225.0,245.83333333333331,48981.0,49015.0,341.6666666666667,483.3333333333333,595.8333333333334,710.046946804693,669.7298276224236,141.66666666666666
192,204.4375,2019-06-06 06:27:54.437500,49065,691.6666666666666,737.5,48995.0,49055,49092,154.16666666666669,250.0,49153.0,49189.0,366.66666666666663,516.6666666666667,558.3333333333334,671.3440334470695,631.3370469573798,150.0
193,205.175,2019-06-06 06:27:55.175000,49242,737.5,737.5,49171.0,49231,49269,158.33333333333331,250.0,49330.0,49366.0,366.66666666666663,516.6666666666667,562.5,655.0003234570297,622.5895858530315,150.0
194,205.9125,2019-06-06 06:27:55.912500,49419,737.5,745.8333333333334,49349.0,49409,49446,154.16666666666669,250.0,49508.0,49544.0,370.83333333333337,520.8333333333334,562.5,655.0003234570297,622.5895858530315,150.0
195,206.65833333333333,2019-06-06 06:27:56.658333,49598,745.8333333333334,708.3333333333334,49511.0,49571,49624,220.83333333333331,250.0,49684.0,49719.0,358.3333333333333,504.16666666666663,616.6666666666667,714.0515710944801,679.9910719314184,145.83333333333334
196,207.36666666666667,2019-06-06 06:27:57.366667,49768,708.3333333333334,712.5,49697.0,49757,49795,158.33333333333331,250.0,49854.0,49889.0,358.3333333333333,504.16666666666663,550.0,653.4973783646051,616.997583268202,145.83333333333334
197,208.07916666666668,2019-06-06 06:27:58.079167,49939,712.5,683.3333333333334,49853.0,49913,49966,220.83333333333331,250.0,50033.0,,391.6666666666667,,,,,
198,208.7625,2019-06-06 06:27:58.762500,50103,683.3333333333334,720.8333333333334,50017.0,50076,50130,225.0,245.83333333333331,50223.0,,500.0,,,,,
199,209.48333333333332,2019-06-06 06:27:59.483333,50276,720.8333333333334,733.3333333333333,50211.0,50267,50303,150.0,233.33333333333334,50357.0,,337.5,,,,,
200,210.21666666666667,2019-06-06 06:28:00.216667,50452,733.3333333333333,1004.1666666666666,50381.0,50441,50478,154.16666666666669,250.0,50534.0,,341.6666666666667,,,,,
201,211.22083333333333,2019-06-06 06:28:01.220833,50693,1004.1666666666666,675.0,50625.0,50684,50720,150.0,245.83333333333331,50773.0,,333.3333333333333,,,,,
202,211.89583333333334,2019-06-06 06:28:01.895833,50855,675.0,679.1666666666667,50785.0,50844,50882,158.33333333333331,245.83333333333331,50938.0,,345.8333333333333,,,,,
203,212.575,2019-06-06 06:28:02.575000,51018,679.1666666666667,683.3333333333334,50960.0,51008,51045,154.16666666666669,200.0,51099.0,,337.5,,,,,
204,213.25833333333333,2019-06-06 06:28:03.258333,51182,683.3333333333334,745.8333333333334,51112.0,51171,51209,158.33333333333331,245.83333333333331,51268.0,,358.3333333333333,,,,,
205,214.00416666666666,2019-06-06 06:28:04.004167,51361,745.8333333333334,700.0,51286.0,51341,51388,195.83333333333334,229.16666666666666,51446.0,,354.1666666666667,,,,,
206,214.70416666666668,2019-06-06 06:28:04.704167,51529,700.0,641.6666666666667,,51503,51555,216.66666666666669,,51673.0,,600.0,,,,,
207,215.34583333333333,2019-06-06 06:28:05.345833,51683,641.6666666666667,562.5,51597.0,51656,51710,225.0,245.83333333333331,51813.0,,541.6666666666666,,,,,
208,215.90833333333333,2019-06-06 06:28:05.908333,51818,562.5,420.8333333333333,51770.0,51797,51826,120.83333333333333,112.5,51854.0,,150.0,,,,,
209,216.32916666666668,2019-06-06 06:28:06.329167,51919,420.8333333333333,754.1666666666666,51832.0,51892,51926,141.66666666666666,250.0,51955.0,,150.0,,,,,
210,217.08333333333334,2019-06-06 06:28:07.083333,52100,754.1666666666666,625.0,52023.0,52083,52127,183.33333333333331,250.0,52141.0,,170.83333333333334,,,,,
211,217.70833333333334,2019-06-06 06:28:07.708333,52250,625.0,666.6666666666666,52164.0,52223,52277,225.0,245.83333333333331,52333.0,,345.8333333333333,,,,,
212,218.375,2019-06-06 06:28:08.375000,52410,666.6666666666666,637.5,52323.0,52383,52437,225.0,250.0,52486.0,,316.66666666666663,,,,,
213,219.0125,2019-06-06 06:28:09.012500,52563,637.5,675.0,52478.0,52537,52590,220.83333333333331,245.83333333333331,52644.0,,337.5,,,,,
214,219.6875,2019-06-06 06:28:09.687500,52725,675.0,695.8333333333333,52649.0,52699,52752,220.83333333333331,208.33333333333334,52809.0,,350.0,,,,,
215,220.38333333333333,2019-06-06 06:28:10.383333,52892,695.8333333333333,687.5,52822.0,52881,52919,158.33333333333331,245.83333333333331,52973.0,53008.0,337.5,483.3333333333333,529.1666666666666,634.3659509152732,597.1600367582405,145.83333333333334
216,221.07083333333333,2019-06-06 06:28:11.070833,53057,687.5,1050.0,52988.0,53048,53084,150.0,250.0,53143.0,,358.3333333333333,,,,,
217,222.12083333333334,2019-06-06 06:28:12.120833,53309,1050.0,687.5,53239.0,53298,53336,158.33333333333331,245.83333333333331,53392.0,53427.0,345.8333333333333,491.66666666666663,537.5,524.5462892098365,528.8291289083307,145.83333333333334
218,222.80833333333334,2019-06-06 06:28:12.808333,53474,687.5,658.3333333333334,53405.0,53464,53501,154.16666666666669,245.83333333333331,53555.0,,337.5,,,,,
219,223.46666666666667,2019-06-06 06:28:13.466667,53632,658.3333333333334,979.1666666666666,53546.0,53605,53659,225.0,245.83333333333331,53722.0,53749.0,375.0,487.5,600.0,739.4832270159849,689.7144136510412,112.5
220,224.44583333333333,2019-06-06 06:28:14.445833,53867,979.1666666666666,670.8333333333333,53797.0,53856,53894,158.33333333333331,245.83333333333331,53947.0,53981.0,333.3333333333333,475.0,520.8333333333334,526.3449506665744,524.5012945578321,141.66666666666666
221,225.11666666666667,2019-06-06 06:28:15.116667,54028,670.8333333333333,650.0,53956.0,54015,54055,166.66666666666666,245.83333333333331,54107.0,54157.0,329.1666666666667,537.5,591.6666666666666,722.3867732063758,675.8840917007794,208.33333333333334
222,225.76666666666668,2019-06-06 06:28:15.766667,54184,650.0,645.8333333333334,54098.0,54157,54211,225.0,245.83333333333331,54273.0,54297.0,370.83333333333337,470.8333333333333,583.3333333333334,723.5359517703827,673.4091427375197,100.0
223,226.4125,2019-06-06 06:28:16.412500,54339,645.8333333333334,637.5,54254.0,54313,54366,220.83333333333331,245.83333333333331,54428.0,,370.83333333333337,,,,,
224,227.05,2019-06-06 06:28:17.050000,54492,637.5,937.5,54406.0,54465,54519,225.0,245.83333333333331,54636.0,,600.0,,,,,
225,227.9875,2019-06-06 06:28:17.987500,54717,937.5,1037.5,54640.0,54690,54744,225.0,208.33333333333334,54818.0,,420.8333333333333,,,,,
226,229.025,2019-06-06 06:28:19.025000,54966,1037.5,808.3333333333334,,54939,54992,220.83333333333331,,55079.0,,470.8333333333333,,,,,
227,229.83333333333334,2019-06-06 06:28:19.833333,55160,808.3333333333334,683.3333333333334,55074.0,55133,55187,225.0,245.83333333333331,55242.0,,341.6666666666667,,,,,
228,230.51666666666668,2019-06-06 06:28:20.516667,55324,683.3333333333334,700.0,55253.0,55312,55351,162.5,245.83333333333331,55407.0,55441.0,345.8333333333333,487.5,537.5,650.2227573273188,610.2403678298142,141.66666666666666
229,231.21666666666667,2019-06-06 06:28:21.216667,55492,700.0,687.5,55407.0,55466,55519,220.83333333333331,245.83333333333331,55574.0,55609.0,341.6666666666667,487.5,595.8333333333334,712.1570463950761,671.0560287643153,145.83333333333334
230,231.90416666666667,2019-06-06 06:28:21.904167,55657,687.5,704.1666666666667,55571.0,55630,55684,225.0,245.83333333333331,55740.0,,345.8333333333333,,,,,
231,232.60833333333332,2019-06-06 06:28:22.608333,55826,704.1666666666667,1158.3333333333335,55755.0,55815,55853,158.33333333333331,250.0,55919.0,,387.5,,,,,
232,233.76666666666668,2019-06-06 06:28:23.766667,56104,1158.3333333333335,745.8333333333334,56037.0,56093,56131,158.33333333333331,233.33333333333334,56195.0,56230.0,379.16666666666663,525.0,570.8333333333333,530.3866062018999,543.5399549456836,145.83333333333334
233,234.5125,2019-06-06 06:28:24.512500,56283,745.8333333333334,733.3333333333333,56196.0,56256,56310,225.0,250.0,56371.0,56407.0,366.66666666666663,516.6666666666667,629.1666666666666,728.5255894274763,693.7746747408391,150.0
234,235.24583333333334,2019-06-06 06:28:25.245833,56459,733.3333333333333,704.1666666666667,56388.0,56448,56486,158.33333333333331,250.0,56544.0,56580.0,354.1666666666667,504.16666666666663,550.0,642.2616289332566,609.9050286617136,150.0
235,235.95,2019-06-06 06:28:25.950000,56628,704.1666666666667,725.0,56543.0,56602,56655,220.83333333333331,245.83333333333331,56715.0,56750.0,362.5,508.3333333333333,616.6666666666667,734.8737631265356,693.1469544623686,145.83333333333334
236,236.675,2019-06-06 06:28:26.675000,56802,725.0,750.0,56715.0,56775,56829,225.0,250.0,56892.0,56927.0,375.0,520.8333333333334,633.3333333333333,743.8122780519578,704.9954986246024,145.83333333333334
237,237.425,2019-06-06 06:28:27.425000,56982,750.0,1133.3333333333333,56915.0,56971,57009,158.33333333333331,233.33333333333334,57085.0,,429.16666666666663,,,,,
238,238.55833333333334,2019-06-06 06:28:28.558333,57254,1133.3333333333333,583.3333333333334,57168.0,57227,57281,225.0,245.83333333333331,57398.0,,600.0,,,,,
239,239.14166666666668,2019-06-06 06:28:29.141667,57394,583.3333333333334,575.0,57308.0,57367,57419,216.66666666666669,245.83333333333331,57431.0,,154.16666666666669,,,,,
240,239.71666666666667,2019-06-06 06:28:29.716667,57532,575.0,704.1666666666667,57493.0,57510,57556,191.66666666666669,70.83333333333333,57570.0,,158.33333333333331,,,,,
241,240.42083333333332,2019-06-06 06:28:30.420833,57701,704.1666666666667,758.3333333333333,57633.0,57692,57728,150.0,245.83333333333331,57827.0,,525.0,,,,,
242,241.17916666666667,2019-06-06 06:28:31.179167,57883,758.3333333333333,795.8333333333333,57808.0,57867,57910,179.16666666666666,245.83333333333331,57919.0,,150.0,,,,,
243,241.975,2019-06-06 06:28:31.975000,58074,795.8333333333333,729.1666666666666,57988.0,58047,58101,225.0,245.83333333333331,58175.0,,420.8333333333333,,,,,
244,242.70416666666668,2019-06-06 06:28:32.704167,58249,729.1666666666666,783.3333333333334,58163.0,58222,58275,220.83333333333331,245.83333333333331,58301.0,,216.66666666666669,,,,,
245,243.4875,2019-06-06 06:28:33.487500,58437,783.3333333333334,779.1666666666666,58351.0,58410,58463,220.83333333333331,245.83333333333331,58527.0,,375.0,,,,,
246,244.26666666666668,2019-06-06 06:28:34.266667,58624,779.1666666666666,3175.0,58554.0,58613,58651,158.33333333333331,245.83333333333331,58722.0,,408.3333333333333,,,,,
247,247.44166666666666,2019-06-06 06:28:37.441667,59386,3175.0,775.0,59300.0,59359,59413,225.0,245.83333333333331,59479.0,,387.5,,,,,
248,248.21666666666667,2019-06-06 06:28:38.216667,59572,775.0,1908.3333333333335,59487.0,59546,59599,220.83333333333331,245.83333333333331,59666.0,,391.6666666666667,,,,,
249,250.125,2019-06-06 06:28:40.125000,60030,1908.3333333333335,1062.5,59943.0,60003,60056,220.83333333333331,250.0,60117.0,60167.0,362.5,570.8333333333333,683.3333333333334,494.65851364726996,550.9106831903246,208.33333333333334
250,251.1875,2019-06-06 06:28:41.187500,60285,1062.5,666.6666666666666,60200.0,60259,60312,220.83333333333331,245.83333333333331,60365.0,60417.0,333.3333333333333,550.0,658.3333333333334,638.6771459290102,645.163118289032,216.66666666666669
251,251.85416666666666,2019-06-06 06:28:41.854167,60445,666.6666666666666,1133.3333333333333,60360.0,60419,60472,220.83333333333331,245.83333333333331,60533.0,60568.0,366.66666666666663,512.5,620.8333333333334,760.3624409889449,710.6767589185268,145.83333333333334
252,252.9875,2019-06-06 06:28:42.987500,60717,1133.3333333333333,3087.5,60645.0,60704,60744,166.66666666666666,245.83333333333331,60812.0,60848.0,395.8333333333333,545.8333333333333,600.0,563.6018619766345,575.4823781161515,150.0
253,256.075,2019-06-06 06:28:46.075000,61458,3087.5,758.3333333333333,61371.0,61431,61485,225.0,250.0,61549.0,,379.16666666666663,,,,,
254,256.8333333333333,2019-06-06 06:28:46.833333,61640,758.3333333333333,1533.3333333333335,61553.0,61613,61667,225.0,250.0,61731.0,61767.0,379.16666666666663,529.1666666666666,641.6666666666667,736.850539762792,703.6490360233316,150.0
255,258.3666666666667,2019-06-06 06:28:48.366667,62008,1533.3333333333335,762.5,61922.0,61981,62035,225.0,245.83333333333331,62099.0,62134.0,379.16666666666663,525.0,637.5,514.8276938431208,552.8423827572045,145.83333333333334
256,259.12916666666666,2019-06-06 06:28:49.129167,62191,762.5,1116.6666666666667,62104.0,62164,62218,225.0,250.0,62281.0,,375.0,,,,,
257,260.24583333333334,2019-06-06 06:28:50.245833,62459,1116.6666666666667,725.0,62372.0,62432,62486,225.0,250.0,62547.0,,366.66666666666663,,,,,
258,260.97083333333336,2019-06-06 06:28:50.970833,62633,725.0,716.6666666666666,62547.0,62606,62660,225.0,245.83333333333331,62719.0,62755.0,358.3333333333333,508.3333333333333,620.8333333333334,729.1317725640903,691.0811137833274,150.0
259,261.6875,2019-06-06 06:28:51.687500,62805,716.6666666666666,725.0,62719.0,62778,62832,225.0,245.83333333333331,62892.0,,362.5,,,,,
260,262.4125,2019-06-06 06:28:52.412500,62979,725.0,720.8333333333334,62893.0,62953,63006,220.83333333333331,250.0,63067.0,63103.0,366.66666666666663,516.6666666666667,625.0,734.0252743933794,695.7192420637524,150.0
261,263.1333333333333,2019-06-06 06:28:53.133333,63152,720.8333333333334,708.3333333333334,63067.0,63126,63179,220.83333333333331,245.83333333333331,63237.0,63272.0,354.1666666666667,500.0,608.3333333333333,716.5131797821596,678.4689758591468,145.83333333333334
262,263.84166666666664,2019-06-06 06:28:53.841667,63322,708.3333333333334,1041.6666666666667,63236.0,63295,63349,225.0,245.83333333333331,63408.0,63444.0,358.3333333333333,508.3333333333333,620.8333333333334,737.6599195176224,696.4593932345612,150.0
263,264.8833333333333,2019-06-06 06:28:54.883333,63572,1041.6666666666667,666.6666666666666,63486.0,63545,63599,225.0,245.83333333333331,63652.0,63687.0,333.3333333333333,479.1666666666667,591.6666666666666,579.7125724586855,583.6701909248779,145.83333333333334
264,265.55,2019-06-06 06:28:55.550000,63732,666.6666666666666,687.5,63647.0,63706,63759,220.83333333333331,245.83333333333331,63828.0,,400.0,,,,,
265,266.2375,2019-06-06 06:28:56.237500,63897,687.5,1012.5,63811.0,63870,63924,225.0,245.83333333333331,63979.0,,341.6666666666667,,,,,
266,267.25,2019-06-06 06:28:57.250000,64140,1012.5,687.5,64055.0,64114,64167,220.83333333333331,245.83333333333331,64223.0,,345.8333333333333,,,,,
267,267.9375,2019-06-06 06:28:57.937500,64305,687.5,1016.6666666666666,64219.0,64278,64332,225.0,245.83333333333331,64386.0,64421.0,337.5,483.3333333333333,595.8333333333334,718.6020379103367,675.0986324733899,145.83333333333334
268,268.95416666666665,2019-06-06 06:28:58.954167,64549,1016.6666666666666,645.8333333333334,64477.0,64536,64575,162.5,245.83333333333331,64678.0,,537.5,,,,,
269,269.6,2019-06-06 06:28:59.600000,64704,645.8333333333334,683.3333333333334,64617.0,64677,64731,225.0,250.0,64789.0,,354.1666666666667,,,,,
270,270.28333333333336,2019-06-06 06:29:00.283333,64868,683.3333333333334,645.8333333333334,64782.0,64841,64895,225.0,245.83333333333331,64946.0,,325.0,,,,,
271,270.9291666666667,2019-06-06 06:29:00.929167,65023,645.8333333333334,645.8333333333334,64937.0,64996,65050,225.0,245.83333333333331,65100.0,,320.83333333333337,,,,,
272,271.575,2019-06-06 06:29:01.575000,65178,645.8333333333334,700.0,65092.0,65151,65205,225.0,245.83333333333331,65261.0,65297.0,345.8333333333333,495.83333333333337,608.3333333333333,756.9747371532104,703.7765553593227,150.0
273,272.275,2019-06-06 06:29:02.275000,65346,700.0,1075.0,65275.0,65335,65373,158.33333333333331,250.0,65431.0,65466.0,354.1666666666667,500.0,545.8333333333333,652.3956159283565,614.743634742135,145.83333333333334
274,273.35,2019-06-06 06:29:03.350000,65604,1075.0,700.0,65519.0,65578,65631,220.83333333333331,245.83333333333331,65688.0,65722.0,350.0,491.66666666666663,600.0,578.6913866044946,585.7088177372366,141.66666666666666
275,274.05,2019-06-06 06:29:04.050000,65772,700.0,687.5,65702.0,65762,65798,150.0,250.0,65855.0,,345.8333333333333,,,,,
276,274.7375,2019-06-06 06:29:04.737500,65937,687.5,675.0,65865.0,65924,65964,166.66666666666666,245.83333333333331,66019.0,66054.0,341.6666666666667,487.5,541.6666666666666,653.2745799184878,613.7260295212634,145.83333333333334
277,275.4125,2019-06-06 06:29:05.412500,66099,675.0,658.3333333333334,66013.0,66072,66126,225.0,245.83333333333331,66233.0,,558.3333333333334,,,,,
278,276.0708333333333,2019-06-06 06:29:06.070833,66257,658.3333333333334,841.6666666666666,66198.0,66252,66283,129.16666666666669,225.0,66401.0,,600.0,,,,,
279,276.9125,2019-06-06 06:29:06.912500,66459,841.6666666666666,562.5,66379.0,66438,66474,150.0,245.83333333333331,66596.0,,570.8333333333333,,,,,
280,277.475,2019-06-06 06:29:07.475000,66594,562.5,616.6666666666667,66508.0,66568,66600,133.33333333333334,250.0,66631.0,,154.16666666666669,,,,,
281,278.09166666666664,2019-06-06 06:29:08.091667,66742,616.6666666666667,1037.5,66656.0,66715,66755,166.66666666666666,245.83333333333331,66778.0,,150.0,,,,,
282,279.12916666666666,2019-06-06 06:29:09.129167,66991,1037.5,545.8333333333333,66946.0,66975,67018,179.16666666666666,120.83333333333333,67029.0,,158.33333333333331,,,,,
283,279.675,2019-06-06 06:29:09.675000,67122,545.8333333333333,758.3333333333333,67052.0,67111,67149,158.33333333333331,245.83333333333331,67158.0,,150.0,,,,,
284,280.43333333333334,2019-06-06 06:29:10.433333,67304,758.3333333333333,720.8333333333334,67235.0,67294,67331,154.16666666666669,245.83333333333331,67351.0,,195.83333333333334,,,,,
285,281.15416666666664,2019-06-06 06:29:11.154167,67477,720.8333333333334,670.8333333333333,67391.0,67450,67504,225.0,245.83333333333331,67557.0,67592.0,333.3333333333333,479.1666666666667,591.6666666666666,696.8826817059361,659.8807847397183,145.83333333333334
286,281.825,2019-06-06 06:29:11.825000,67638,670.8333333333333,733.3333333333333,67552.0,67611,67665,225.0,245.83333333333331,67723.0,,354.1666666666667,,,,,
287,282.55833333333334,2019-06-06 06:29:12.558333,67814,733.3333333333333,770.8333333333334,67746.0,67805,67841,150.0,245.83333333333331,67909.0,,395.8333333333333,,,,,
288,283.32916666666665,2019-06-06 06:29:13.329167,67999,770.8333333333334,1070.8333333333333,67912.0,67972,68026,225.0,250.0,68086.0,,362.5,,,,,
289,284.4,2019-06-06 06:29:14.400000,68256,1070.8333333333333,691.6666666666666,68186.0,68245,68283,158.33333333333331,245.83333333333331,68341.0,,354.1666666666667,,,,,
290,285.09166666666664,2019-06-06 06:29:15.091667,68422,691.6666666666666,650.0,68346.0,68395,68449,225.0,204.16666666666666,68512.0,,375.0,,,,,
291,285.7416666666667,2019-06-06 06:29:15.741667,68578,650.0,654.1666666666666,68492.0,68551,68605,225.0,245.83333333333331,68656.0,,325.0,,,,,
292,286.3958333333333,2019-06-06 06:29:16.395833,68735,654.1666666666666,1016.6666666666666,68650.0,68708,68762,225.0,241.66666666666666,68816.0,68852.0,337.5,487.5,600.0,741.8345309687193,691.1756773701179,150.0
293,287.4125,2019-06-06 06:29:17.412500,68979,1016.6666666666666,675.0,68894.0,68953,69006,220.83333333333331,245.83333333333331,69061.0,,341.6666666666667,,,,,
294,288.0875,2019-06-06 06:29:18.087500,69141,675.0,1029.1666666666665,69055.0,69114,69168,225.0,245.83333333333331,69222.0,69257.0,337.5,483.3333333333333,595.8333333333334,725.2252381781366,679.2404454854657,145.83333333333334
295,289.1166666666667,2019-06-06 06:29:19.116667,69388,1029.1666666666665,654.1666666666666,69302.0,69361,69415,225.0,245.83333333333331,69468.0,,333.3333333333333,,,,,
296,289.7708333333333,2019-06-06 06:29:19.770833,69545,654.1666666666666,670.8333333333333,69461.0,69519,69571,216.66666666666669,241.66666666666666,69625.0,69660.0,333.3333333333333,479.1666666666667,587.5,726.3796449068709,676.7761840915738,145.83333333333334
297,290.44166666666666,2019-06-06 06:29:20.441667,69706,670.8333333333333,1041.6666666666667,69638.0,69697,69733,150.0,245.83333333333331,69788.0,69822.0,341.6666666666667,483.3333333333333,520.8333333333334,635.9038496534997,594.9683905816721,141.66666666666666
298,291.48333333333335,2019-06-06 06:29:21.483333,69956,1041.6666666666667,675.0,69870.0,69929,69983,225.0,245.83333333333331,70039.0,70073.0,345.8333333333333,487.5,600.0,587.8775382679628,591.8908978393129,141.66666666666666
299,292.15833333333336,2019-06-06 06:29:22.158333,70118,675.0,675.0,70032.0,70091,70145,225.0,245.83333333333331,70198.0,70233.0,333.3333333333333,479.1666666666667,591.6666666666666,720.1537330160517,674.4905123002527,145.83333333333334
300,292.8333333333333,2019-06-06 06:29:22.833333,70280,675.0,1058.3333333333333,70210.0,70269,70307,158.33333333333331,245.83333333333331,70366.0,70400.0,358.3333333333333,500.0,545.8333333333333,664.367176233118,622.241247262909,141.66666666666666
301,293.89166666666665,2019-06-06 06:29:23.891667,70534,1058.3333333333333,695.8333333333333,70448.0,70507,70561,225.0,245.83333333333331,70617.0,70651.0,345.8333333333333,487.5,600.0,583.230212107501,588.7674048808374,141.66666666666666
302,294.5875,2019-06-06 06:29:24.587500,70701,695.8333333333333,708.3333333333334,70615.0,70674,70728,225.0,245.83333333333331,70788.0,,362.5,,,,,
