beat_index,t_s,t_dt,r_index,RR_prev_ms,RR_next_ms,P_onset_idx,QRS_onset_idx,QRS_offset_idx,QRS_ms,PR_ms,T_peak_idx,T_end_idx,RT_peak_ms,RT_end_ms,QT_ms,QTc_Bazett_ms,QTc_Fridericia_ms,Tpeak_Tend_ms
317,347.2875,2019-06-06 06:30:17.287500,83349,670.8333333333333,5729.166666666667,83264.0,83323,83376,220.83333333333331,245.83333333333331,83461.0,,466.6666666666667,,,,,
318,353.01666666666665,2019-06-06 06:30:23.016667,84724,5729.166666666667,683.3333333333334,84658.0,84717,84732,62.5,245.83333333333331,84774.0,,208.33333333333334,,,,,
319,353.7,2019-06-06 06:30:23.700000,84888,683.3333333333334,500.0,84817.0,84876,84914,158.33333333333331,245.83333333333331,84971.0,,345.8333333333333,,,,,
320,354.2,2019-06-06 06:30:24.200000,85008,500.0,13575.0,84936.0,84996,85028,133.33333333333334,250.0,85073.0,,270.8333333333333,,,,,
321,367.775,2019-06-06 06:30:37.775000,88266,13575.0,695.8333333333333,88200.0,88259,88279,83.33333333333333,245.83333333333331,88381.0,,479.1666666666667,,,,,
322,368.47083333333336,2019-06-06 06:30:38.470833,88433,695.8333333333333,1100.0,88347.0,88406,88459,220.83333333333331,245.83333333333331,88518.0,,354.1666666666667,,,,,
323,369.5708333333333,2019-06-06 06:30:39.570833,88697,1100.0,758.3333333333333,88632.0,88691,88724,137.5,245.83333333333331,88788.0,,379.16666666666663,,,,,
324,370.32916666666665,2019-06-06 06:30:40.329167,88879,758.3333333333333,762.5,88811.0,88870,88905,145.83333333333334,245.83333333333331,88971.0,,383.33333333333337,,,,,
325,371.09166666666664,2019-06-06 06:30:41.091667,89062,762.5,729.1666666666666,88976.0,89035,89088,220.83333333333331,245.83333333333331,89148.0,,358.3333333333333,,,,,
326,371.8208333333333,2019-06-06 06:30:41.820833,89237,729.1666666666666,1054.1666666666667,89187.0,89230,89263,137.5,179.16666666666666,89367.0,,541.6666666666666,,,,,
327,372.875,2019-06-06 06:30:42.875000,89490,1054.1666666666667,1450.0,89443.0,89464,89517,220.83333333333331,87.5,89578.0,89600.0,366.66666666666663,458.3333333333333,566.6666666666666,551.9160540320305,556.7897608544063,91.66666666666666
328,374.325,2019-06-06 06:30:44.325000,89838,1450.0,1070.8333333333333,89772.0,89831,89850,79.16666666666666,245.83333333333331,89874.0,,150.0,,,,,
329,375.3958333333333,2019-06-06 06:30:45.395833,90095,1070.8333333333333,1041.6666666666667,90047.0,90068,90122,225.0,87.5,90197.0,,425.0,,,,,
330,376.4375,2019-06-06 06:30:46.437500,90345,1041.6666666666667,708.3333333333334,90279.0,90338,90371,137.5,245.83333333333331,90439.0,90475.0,391.6666666666667,541.6666666666666,570.8333333333333,559.3001579354923,563.1184236387907,150.0
331,377.1458333333333,2019-06-06 06:30:47.145833,90515,708.3333333333334,1058.3333333333333,90430.0,90489,90542,220.83333333333331,245.83333333333331,90567.0,,216.66666666666669,,,,,
332,378.20416666666665,2019-06-06 06:30:48.204167,90769,1058.3333333333333,733.3333333333333,90682.0,90742,90795,220.83333333333331,250.0,90805.0,,150.0,,,,,
333,378.9375,2019-06-06 06:30:48.937500,90945,733.3333333333333,1716.6666666666665,90877.0,90936,90953,70.83333333333333,245.83333333333331,91047.0,,425.0,,,,,
334,380.65416666666664,2019-06-06 06:30:50.654167,91357,1716.6666666666665,1925.0,,91331,91384,220.83333333333331,,91401.0,,183.33333333333331,,,,,
335,382.57916666666665,2019-06-06 06:30:52.579167,91819,1925.0,508.3333333333333,91752.0,91809,91838,120.83333333333333,237.5,91941.0,,508.3333333333333,,,,,
336,383.0875,2019-06-06 06:30:53.087500,91941,508.3333333333333,1166.6666666666667,91914.0,91935,91967,133.33333333333334,87.5,91979.0,,158.33333333333331,,,,,
337,384.25416666666666,2019-06-06 06:30:54.254167,92221,1166.6666666666667,970.8333333333334,92155.0,92214,92239,104.16666666666667,245.83333333333331,92348.0,,529.1666666666666,,,,,
338,385.225,2019-06-06 06:30:55.225000,92454,970.8333333333334,662.5,92368.0,92427,92480,220.83333333333331,245.83333333333331,92532.0,,325.0,,,,,
339,385.8875,2019-06-06 06:30:55.887500,92613,662.5,775.0,92528.0,92587,92621,141.66666666666666,245.83333333333331,92711.0,,408.3333333333333,,,,,
340,386.6625,2019-06-06 06:30:56.662500,92799,775.0,741.6666666666667,92714.0,92773,92808,145.83333333333334,245.83333333333331,92921.0,,508.3333333333333,,,,,
341,387.40416666666664,2019-06-06 06:30:57.404167,92977,741.6666666666667,733.3333333333333,92911.0,92970,93003,137.5,245.83333333333331,93117.0,,583.3333333333334,,,,,
342,388.1375,2019-06-06 06:30:58.137500,93153,733.3333333333333,704.1666666666667,93087.0,93146,93161,62.5,245.83333333333331,93235.0,,341.6666666666667,,,,,
343,388.84166666666664,2019-06-06 06:30:58.841667,93322,704.1666666666667,1000.0,93236.0,93295,93349,225.0,245.83333333333331,93365.0,,179.16666666666666,,,,,
344,389.84166666666664,2019-06-06 06:30:59.841667,93562,1000.0,712.5,93517.0,93535,93588,220.83333333333331,75.0,93645.0,,345.8333333333333,,,,,
345,390.5541666666667,2019-06-06 06:31:00.554167,93733,712.5,775.0,93684.0,93707,93760,220.83333333333331,95.83333333333334,93826.0,,387.5,,,,,
346,391.32916666666665,2019-06-06 06:31:01.329167,93919,775.0,12604.166666666666,93866.0,93893,93945,216.66666666666669,112.5,94009.0,,375.0,,,,,
347,403.93333333333334,2019-06-06 06:31:13.933333,96944,12604.166666666666,1304.1666666666667,96867.0,96917,96970,220.83333333333331,208.33333333333334,97070.0,,525.0,,,,,
348,405.2375,2019-06-06 06:31:15.237500,97257,1304.1666666666667,691.6666666666666,97192.0,97251,97284,137.5,245.83333333333331,97338.0,,337.5,,,,,
349,405.9291666666667,2019-06-06 06:31:15.929167,97423,691.6666666666666,7541.666666666667,97337.0,97396,97449,220.83333333333331,245.83333333333331,97533.0,97565.0,458.3333333333333,591.6666666666666,704.1666666666667,846.6950869593638,796.2385144462476,133.33333333333334
350,413.47083333333336,2019-06-06 06:31:23.470833,99233,7541.666666666667,6404.166666666667,99148.0,99207,99260,220.83333333333331,245.83333333333331,99317.0,,350.0,,,,,
351,419.875,2019-06-06 06:31:29.875000,100770,6404.166666666667,1125.0,100684.0,100743,100796,220.83333333333331,245.83333333333331,100858.0,,366.66666666666663,,,,,
352,421.0,2019-06-06 06:31:31.000000,101040,1125.0,1579.1666666666665,100954.0,101013,101066,220.83333333333331,245.83333333333331,101131.0,,379.16666666666663,,,,,
353,422.57916666666665,2019-06-06 06:31:32.579167,101419,1579.1666666666665,800.0,101334.0,101393,101446,220.83333333333331,245.83333333333331,101516.0,,404.1666666666667,,,,,
354,423.37916666666666,2019-06-06 06:31:33.379167,101611,800.0,779.1666666666666,101525.0,101584,101637,220.83333333333331,245.83333333333331,101704.0,,387.5,,,,,
355,424.15833333333336,2019-06-06 06:31:34.158333,101798,779.1666666666666,2641.6666666666665,101732.0,101791,101824,137.5,245.83333333333331,101890.0,,383.33333333333337,,,,,
356,426.8,2019-06-06 06:31:36.800000,102432,2641.6666666666665,733.3333333333333,102364.0,102423,102440,70.83333333333333,245.83333333333331,102520.0,,366.66666666666663,,,,,
357,427.53333333333336,2019-06-06 06:31:37.533333,102608,733.3333333333333,741.6666666666667,102523.0,102582,102616,141.66666666666666,245.83333333333331,102696.0,,366.66666666666663,,,,,
358,428.275,2019-06-06 06:31:38.275000,102786,741.6666666666667,1495.8333333333333,102737.0,102760,102812,216.66666666666669,95.83333333333334,102822.0,,150.0,,,,,
359,429.7708333333333,2019-06-06 06:31:39.770833,103145,1495.8333333333333,754.1666666666666,103059.0,103118,103171,220.83333333333331,245.83333333333331,103235.0,,375.0,,,,,
360,430.525,2019-06-06 06:31:40.525000,103326,754.1666666666666,762.5,103275.0,103299,103352,220.83333333333331,100.0,103417.0,,379.16666666666663,,,,,
361,431.2875,2019-06-06 06:31:41.287500,103509,762.5,770.8333333333334,103444.0,103503,103535,133.33333333333334,245.83333333333331,103601.0,,383.33333333333337,,,,,
362,432.05833333333334,2019-06-06 06:31:42.058333,103694,770.8333333333334,770.8333333333334,103609.0,103668,103703,145.83333333333334,245.83333333333331,103786.0,,383.33333333333337,,,,,
363,432.82916666666665,2019-06-06 06:31:42.829167,103879,770.8333333333334,1162.5,103794.0,103853,103887,141.66666666666666,245.83333333333331,103971.0,,383.33333333333337,,,,,
364,433.9916666666667,2019-06-06 06:31:43.991667,104158,1162.5,1550.0,104072.0,104131,104166,145.83333333333334,245.83333333333331,104251.0,,387.5,,,,,
365,435.5416666666667,2019-06-06 06:31:45.541667,104530,1550.0,1137.5,104444.0,104503,104538,145.83333333333334,245.83333333333331,104620.0,,375.0,,,,,
366,436.6791666666667,2019-06-06 06:31:46.679167,104803,1137.5,1133.3333333333333,104730.0,104776,104829,220.83333333333331,191.66666666666669,104893.0,,375.0,,,,,
367,437.8125,2019-06-06 06:31:47.812500,105075,1133.3333333333333,1137.5,104990.0,105049,105101,216.66666666666669,245.83333333333331,105177.0,,425.0,,,,,
368,438.95,2019-06-06 06:31:48.950000,105348,1137.5,725.0,105262.0,105321,105374,220.83333333333331,245.83333333333331,105398.0,,208.33333333333334,,,,,
369,439.675,2019-06-06 06:31:49.675000,105522,725.0,729.1666666666666,105437.0,105496,105548,216.66666666666669,245.83333333333331,105609.0,,362.5,,,,,
370,440.40416666666664,2019-06-06 06:31:50.404167,105697,729.1666666666666,750.0,105650.0,105671,105723,216.66666666666669,87.5,105787.0,,375.0,,,,,
371,441.15416666666664,2019-06-06 06:31:51.154167,105877,750.0,762.5,105792.0,105851,105903,216.66666666666669,245.83333333333331,105968.0,,379.16666666666663,,,,,
372,441.9166666666667,2019-06-06 06:31:51.916667,106060,762.5,3845.833333333333,105974.0,106033,106086,220.83333333333331,245.83333333333331,106149.0,,370.83333333333337,,,,,
373,445.7625,2019-06-06 06:31:55.762500,106983,3845.833333333333,1025.0,106897.0,106956,106991,145.83333333333334,245.83333333333331,107065.0,,341.6666666666667,,,,,
374,446.7875,2019-06-06 06:31:56.787500,107229,1025.0,1008.3333333333333,107168.0,107222,107237,62.5,225.0,107340.0,,462.5,,,,,
375,447.79583333333335,2019-06-06 06:31:57.795833,107471,1008.3333333333333,983.3333333333333,107410.0,107444,107479,145.83333333333334,141.66666666666666,107598.0,,529.1666666666666,,,,,
376,448.77916666666664,2019-06-06 06:31:58.779167,107707,983.3333333333333,1329.1666666666665,107667.0,107698,107733,145.83333333333334,129.16666666666669,107787.0,,333.3333333333333,,,,,
377,450.10833333333335,2019-06-06 06:32:00.108333,108026,1329.1666666666665,966.6666666666666,107940.0,107999,108034,145.83333333333334,245.83333333333331,108135.0,,454.1666666666667,,,,,
378,451.075,2019-06-06 06:32:01.075000,108258,966.6666666666666,637.5,108172.0,108231,108266,145.83333333333334,245.83333333333331,108334.0,,316.66666666666663,,,,,
379,451.7125,2019-06-06 06:32:01.712500,108411,637.5,645.8333333333334,108325.0,108385,108439,225.0,250.0,108461.0,,208.33333333333334,,,,,
380,452.35833333333335,2019-06-06 06:32:02.358333,108566,645.8333333333334,645.8333333333334,108500.0,108559,108592,137.5,245.83333333333331,108644.0,,325.0,,,,,
381,453.00416666666666,2019-06-06 06:32:03.004167,108721,645.8333333333334,679.1666666666667,108654.0,108713,108747,141.66666666666666,245.83333333333331,108802.0,,337.5,,,,,
382,453.68333333333334,2019-06-06 06:32:03.683333,108884,679.1666666666667,1291.6666666666667,108806.0,108857,108910,220.83333333333331,212.5,108937.0,,220.83333333333331,,,,,
383,454.975,2019-06-06 06:32:04.975000,109194,1291.6666666666667,1270.8333333333333,109118.0,109177,109220,179.16666666666666,245.83333333333331,109301.0,,445.83333333333337,,,,,
384,456.24583333333334,2019-06-06 06:32:06.245833,109499,1270.8333333333333,641.6666666666667,109429.0,109488,109507,79.16666666666666,245.83333333333331,109606.0,,445.83333333333337,,,,,
385,456.8875,2019-06-06 06:32:06.887500,109653,641.6666666666667,658.3333333333334,109594.0,109645,109679,141.66666666666666,212.5,109732.0,,329.1666666666667,,,,,
386,457.54583333333335,2019-06-06 06:32:07.545833,109811,658.3333333333334,991.6666666666667,109726.0,109784,109837,220.83333333333331,241.66666666666666,109890.0,,329.1666666666667,,,,,
387,458.5375,2019-06-06 06:32:08.537500,110049,991.6666666666667,666.6666666666666,109973.0,110022,110075,220.83333333333331,204.16666666666666,110127.0,,325.0,,,,,
388,459.20416666666665,2019-06-06 06:32:09.204167,110209,666.6666666666666,679.1666666666667,110123.0,110182,110235,220.83333333333331,245.83333333333331,110290.0,,337.5,,,,,
389,459.8833333333333,2019-06-06 06:32:09.883333,110372,679.1666666666667,704.1666666666667,110286.0,110345,110398,220.83333333333331,245.83333333333331,110456.0,,350.0,,,,,
390,460.5875,2019-06-06 06:32:10.587500,110541,704.1666666666667,679.1666666666667,110456.0,110515,110567,216.66666666666669,245.83333333333331,110672.0,,545.8333333333333,,,,,
391,461.26666666666665,2019-06-06 06:32:11.266667,110704,679.1666666666667,1029.1666666666665,110619.0,110677,110730,220.83333333333331,241.66666666666666,110784.0,,333.3333333333333,,,,,
392,462.29583333333335,2019-06-06 06:32:12.295833,110951,1029.1666666666665,1062.5,110865.0,110924,110977,220.83333333333331,245.83333333333331,111036.0,,354.1666666666667,,,,,
393,463.35833333333335,2019-06-06 06:32:13.358333,111206,1062.5,1020.8333333333333,111160.0,111180,111232,216.66666666666669,83.33333333333333,111288.0,,341.6666666666667,,,,,
394,464.37916666666666,2019-06-06 06:32:14.379167,111451,1020.8333333333333,708.3333333333334,111365.0,111424,111477,220.83333333333331,245.83333333333331,111590.0,,579.1666666666667,,,,,
395,465.0875,2019-06-06 06:32:15.087500,111621,708.3333333333334,508.3333333333333,111535.0,111594,111647,220.83333333333331,245.83333333333331,111742.0,,504.16666666666663,,,,,
396,465.59583333333336,2019-06-06 06:32:15.595833,111743,508.3333333333333,1158.3333333333335,111673.0,111732,111751,79.16666666666666,245.83333333333331,111835.0,,383.33333333333337,,,,,
397,466.75416666666666,2019-06-06 06:32:16.754167,112021,1158.3333333333335,7212.5,111935.0,111994,112047,220.83333333333331,245.83333333333331,112099.0,,325.0,,,,,
398,473.96666666666664,2019-06-06 06:32:23.966667,113752,7212.5,637.5,113667.0,113726,113778,216.66666666666669,245.83333333333331,113828.0,,316.66666666666663,,,,,
399,474.6041666666667,2019-06-06 06:32:24.604167,113905,637.5,629.1666666666666,113845.0,113897,113931,141.66666666666666,216.66666666666669,113980.0,,312.5,,,,,
400,475.23333333333335,2019-06-06 06:32:25.233333,114056,629.1666666666666,625.0,113985.0,114030,114083,220.83333333333331,187.5,114104.0,,200.0,,,,,
401,475.85833333333335,2019-06-06 06:32:25.858333,114206,625.0,625.0,114151.0,114179,114232,220.83333333333331,116.66666666666667,114281.0,,312.5,,,,,
402,476.48333333333335,2019-06-06 06:32:26.483333,114356,625.0,1241.6666666666667,114271.0,114330,114383,220.83333333333331,245.83333333333331,114404.0,,200.0,,,,,
403,477.725,2019-06-06 06:32:27.725000,114654,1241.6666666666667,966.6666666666666,114583.0,114628,114681,220.83333333333331,187.5,114732.0,,325.0,,,,,
404,478.69166666666666,2019-06-06 06:32:28.691667,114886,966.6666666666666,1275.0,114819.0,114878,114913,145.83333333333334,245.83333333333331,114936.0,,208.33333333333334,,,,,
405,479.96666666666664,2019-06-06 06:32:29.966667,115192,1275.0,945.8333333333333,115121.0,115165,115218,220.83333333333331,183.33333333333331,115268.0,,316.66666666666663,,,,,
406,480.9125,2019-06-06 06:32:30.912500,115419,945.8333333333333,633.3333333333333,115348.0,115393,115445,216.66666666666669,187.5,115495.0,,316.66666666666663,,,,,
407,481.54583333333335,2019-06-06 06:32:31.545833,115571,633.3333333333333,966.6666666666666,115486.0,115545,115598,220.83333333333331,245.83333333333331,115649.0,,325.0,,,,,
408,482.5125,2019-06-06 06:32:32.512500,115803,966.6666666666666,983.3333333333333,115718.0,115777,115830,220.83333333333331,245.83333333333331,115881.0,,325.0,,,,,
409,483.49583333333334,2019-06-06 06:32:33.495833,116039,983.3333333333333,675.0,115954.0,116013,116065,216.66666666666669,245.83333333333331,116120.0,,337.5,,,,,
410,484.17083333333335,2019-06-06 06:32:34.170833,116201,675.0,666.6666666666666,116142.0,116174,116227,220.83333333333331,133.33333333333334,116280.0,,329.1666666666667,,,,,
411,484.8375,2019-06-06 06:32:34.837500,116361,666.6666666666666,687.5,116285.0,116335,116388,220.83333333333331,208.33333333333334,116443.0,,341.6666666666667,,,,,
412,485.525,2019-06-06 06:32:35.525000,116526,687.5,3545.8333333333335,116440.0,116499,116552,220.83333333333331,245.83333333333331,116606.0,,333.3333333333333,,,,,
413,489.0708333333333,2019-06-06 06:32:39.070833,117377,3545.8333333333335,945.8333333333333,117292.0,117351,117385,141.66666666666666,245.83333333333331,117453.0,,316.66666666666663,,,,,
414,490.01666666666665,2019-06-06 06:32:40.016667,117604,945.8333333333333,4600.0,117518.0,117577,117630,220.83333333333331,245.83333333333331,117706.0,,425.0,,,,,
415,494.6166666666667,2019-06-06 06:32:44.616667,118708,4600.0,2275.0,118623.0,118682,118735,220.83333333333331,245.83333333333331,118788.0,,333.3333333333333,,,,,
416,496.89166666666665,2019-06-06 06:32:46.891667,119254,2275.0,637.5,119181.0,119227,119280,220.83333333333331,191.66666666666669,119330.0,119348.0,316.66666666666663,391.6666666666667,504.16666666666663,334.25924516644704,383.3366368171472,75.0
417,497.52916666666664,2019-06-06 06:32:47.529167,119407,637.5,2254.166666666667,119329.0,119388,119433,187.5,245.83333333333331,119483.0,119546.0,316.66666666666663,579.1666666666667,658.3333333333334,824.5286499287802,764.9254585820629,262.5
418,499.78333333333336,2019-06-06 06:32:49.783333,119948,2254.166666666667,641.6666666666667,119880.0,119939,119956,70.83333333333333,245.83333333333331,119994.0,,191.66666666666669,,,,,
419,500.425,2019-06-06 06:32:50.425000,120102,641.6666666666667,979.1666666666666,120046.0,120075,120128,220.83333333333331,120.83333333333333,120178.0,,316.66666666666663,,,,,
420,501.40416666666664,2019-06-06 06:32:51.404167,120337,979.1666666666666,1966.6666666666665,120252.0,120311,120363,216.66666666666669,245.83333333333331,120447.0,,458.3333333333333,,,,,
421,503.37083333333334,2019-06-06 06:32:53.370833,120809,1966.6666666666665,975.0,120723.0,120782,120835,220.83333333333331,245.83333333333331,120917.0,,450.0,,,,,
422,504.34583333333336,2019-06-06 06:32:54.345833,121043,975.0,654.1666666666666,120957.0,121016,121069,220.83333333333331,245.83333333333331,121175.0,,550.0,,,,,
423,505.0,2019-06-06 06:32:55.000000,121200,654.1666666666666,954.1666666666667,121133.0,121192,121227,145.83333333333334,245.83333333333331,121278.0,,325.0,,,,,
424,505.95416666666665,2019-06-06 06:32:55.954167,121429,954.1666666666667,650.0,121390.0,121423,121456,137.5,137.5,121480.0,,212.5,,,,,
425,506.6041666666667,2019-06-06 06:32:56.604167,121585,650.0,975.0,121510.0,121558,121611,220.83333333333331,200.0,121662.0,,320.83333333333337,,,,,
426,507.57916666666665,2019-06-06 06:32:57.579167,121819,975.0,987.5,121733.0,121792,121845,220.83333333333331,245.83333333333331,121898.0,,329.1666666666667,,,,,
427,508.56666666666666,2019-06-06 06:32:58.566667,122056,987.5,650.0,121988.0,122047,122082,145.83333333333334,245.83333333333331,122134.0,,325.0,,,,,
428,509.21666666666664,2019-06-06 06:32:59.216667,122212,650.0,954.1666666666667,122127.0,122186,122238,216.66666666666669,245.83333333333331,122336.0,,516.6666666666667,,,,,
429,510.17083333333335,2019-06-06 06:33:00.170833,122441,954.1666666666667,650.0,122355.0,122414,122467,220.83333333333331,245.83333333333331,122519.0,,325.0,,,,,
430,510.8208333333333,2019-06-06 06:33:00.820833,122597,650.0,675.0,122512.0,122571,122623,216.66666666666669,245.83333333333331,122677.0,,333.3333333333333,,,,,
431,511.49583333333334,2019-06-06 06:33:01.495833,122759,675.0,675.0,122714.0,122733,122786,220.83333333333331,79.16666666666666,122841.0,,341.6666666666667,,,,,
432,512.1708333333333,2019-06-06 06:33:02.170833,122921,675.0,979.1666666666666,122846.0,122894,122947,220.83333333333331,200.0,123000.0,,329.1666666666667,,,,,
433,513.15,2019-06-06 06:33:03.150000,123156,979.1666666666666,1025.0,123074.0,123130,123183,220.83333333333331,233.33333333333334,123236.0,,333.3333333333333,,,,,
434,514.175,2019-06-06 06:33:04.175000,123402,1025.0,666.6666666666666,123356.0,123375,123428,220.83333333333331,79.16666666666666,123481.0,,329.1666666666667,,,,,
435,514.8416666666667,2019-06-06 06:33:04.841667,123562,666.6666666666666,675.0,123518.0,123536,123589,220.83333333333331,75.0,123642.0,,333.3333333333333,,,,,
436,515.5166666666667,2019-06-06 06:33:05.516667,123724,675.0,675.0,123678.0,123697,123750,220.83333333333331,79.16666666666666,123804.0,,333.3333333333333,,,,,
437,516.1916666666667,2019-06-06 06:33:06.191667,123886,675.0,700.0,123840.0,123859,123912,220.83333333333331,79.16666666666666,123969.0,,345.8333333333333,,,,,
438,516.8916666666667,2019-06-06 06:33:06.891667,124054,700.0,700.0,123968.0,124027,124080,220.83333333333331,245.83333333333331,124138.0,,350.0,,,,,
439,517.5916666666667,2019-06-06 06:33:07.591667,124222,700.0,1033.3333333333335,124175.0,124195,124248,220.83333333333331,83.33333333333333,124307.0,,354.1666666666667,,,,,
440,518.625,2019-06-06 06:33:08.625000,124470,1033.3333333333335,9529.166666666666,124404.0,124463,124496,137.5,245.83333333333331,124581.0,124606.0,462.5,566.6666666666666,595.8333333333334,586.144340731908,589.3563710767721,104.16666666666667
441,528.1541666666667,2019-06-06 06:33:18.154167,126757,9529.166666666666,654.1666666666666,126672.0,126730,126783,220.83333333333331,241.66666666666666,126886.0,,537.5,,,,,
442,528.8083333333333,2019-06-06 06:33:18.808333,126914,654.1666666666666,658.3333333333334,126839.0,126888,126940,216.66666666666669,204.16666666666666,126992.0,,325.0,,,,,
443,529.4666666666667,2019-06-06 06:33:19.466667,127072,658.3333333333334,637.5,127010.0,127065,127095,125.0,229.16666666666666,127168.0,,400.0,,,,,
444,530.1041666666666,2019-06-06 06:33:20.104167,127225,637.5,983.3333333333333,127155.0,127198,127233,145.83333333333334,179.16666666666666,127332.0,,445.83333333333337,,,,,
445,531.0875,2019-06-06 06:33:21.087500,127461,983.3333333333333,679.1666666666667,127385.0,127434,127487,220.83333333333331,204.16666666666666,127542.0,,337.5,,,,,
446,531.7666666666667,2019-06-06 06:33:21.766667,127624,679.1666666666667,683.3333333333334,127579.0,127597,127650,220.83333333333331,75.0,127706.0,,341.6666666666667,,,,,
447,532.45,2019-06-06 06:33:22.450000,127788,683.3333333333334,1012.5,127703.0,127762,127815,220.83333333333331,245.83333333333331,127868.0,,333.3333333333333,,,,,
448,533.4625,2019-06-06 06:33:23.462500,128031,1012.5,691.6666666666666,127971.0,128004,128057,220.83333333333331,137.5,128113.0,,341.6666666666667,,,,,
449,534.1541666666667,2019-06-06 06:33:24.154167,128197,691.6666666666666,1037.5,128150.0,128171,128224,220.83333333333331,87.5,128280.0,,345.8333333333333,,,,,
450,535.1916666666667,2019-06-06 06:33:25.191667,128446,1037.5,704.1666666666667,128361.0,128420,128473,220.83333333333331,245.83333333333331,128530.0,,350.0,,,,,
451,535.8958333333334,2019-06-06 06:33:25.895833,128615,704.1666666666667,704.1666666666667,128529.0,128588,128641,220.83333333333331,245.83333333333331,128698.0,,345.8333333333333,,,,,
452,536.6,2019-06-06 06:33:26.600000,128784,704.1666666666667,729.1666666666666,128719.0,128757,128810,220.83333333333331,158.33333333333331,128872.0,,366.66666666666663,,,,,
453,537.3291666666667,2019-06-06 06:33:27.329167,128959,729.1666666666666,695.8333333333333,128873.0,128932,128985,220.83333333333331,245.83333333333331,129043.0,,350.0,,,,,
454,538.025,2019-06-06 06:33:28.025000,129126,695.8333333333333,658.3333333333334,129040.0,129099,129134,145.83333333333334,245.83333333333331,129252.0,,525.0,,,,,
455,538.6833333333333,2019-06-06 06:33:28.683333,129284,658.3333333333334,691.6666666666666,129199.0,129258,129292,141.66666666666666,245.83333333333331,129397.0,,470.8333333333333,,,,,
456,539.375,2019-06-06 06:33:29.375000,129450,691.6666666666666,720.8333333333334,129364.0,129423,129458,145.83333333333334,245.83333333333331,129568.0,,491.66666666666663,,,,,
457,540.0958333333333,2019-06-06 06:33:30.095833,129623,720.8333333333334,1054.1666666666667,,129597,129649,216.66666666666669,,129705.0,,341.6666666666667,,,,,
458,541.15,2019-06-06 06:33:31.150000,129876,1054.1666666666667,2550.0,129826.0,129850,129902,216.66666666666669,100.0,130015.0,,579.1666666666667,,,,,
459,543.7,2019-06-06 06:33:33.700000,130488,2550.0,2337.5,,130461,130514,220.83333333333331,,130524.0,,150.0,,,,,
460,546.0375,2019-06-06 06:33:36.037500,131049,2337.5,891.6666666666667,130981.0,131040,131075,145.83333333333334,245.83333333333331,131160.0,,462.5,,,,,
461,546.9291666666667,2019-06-06 06:33:36.929167,131263,891.6666666666667,825.0,131195.0,131254,131281,112.5,245.83333333333331,131407.0,,600.0,,,,,
462,547.7541666666667,2019-06-06 06:33:37.754167,131461,825.0,1762.5,131384.0,131444,131476,133.33333333333334,250.0,131577.0,,483.3333333333333,,,,,
463,549.5166666666667,2019-06-06 06:33:39.516667,131884,1762.5,3916.6666666666665,131811.0,131870,131902,133.33333333333334,245.83333333333331,132028.0,,600.0,,,,,
464,553.4333333333333,2019-06-06 06:33:43.433333,132824,3916.6666666666665,679.1666666666667,132738.0,132798,132851,220.83333333333331,250.0,132860.0,,150.0,,,,,
465,554.1125,2019-06-06 06:33:44.112500,132987,679.1666666666667,1237.5,132923.0,132982,132995,54.16666666666667,245.83333333333331,133037.0,,208.33333333333334,,,,,
466,555.35,2019-06-06 06:33:45.350000,133284,1237.5,1037.5,133258.0,133278,133292,58.333333333333336,83.33333333333333,133414.0,,541.6666666666666,,,,,
467,556.3875,2019-06-06 06:33:46.387500,133533,1037.5,729.1666666666666,,133506,133559,220.83333333333331,,133569.0,,150.0,,,,,
468,557.1166666666667,2019-06-06 06:33:47.116667,133708,729.1666666666666,1416.6666666666667,133656.0,133681,133734,220.83333333333331,104.16666666666667,133843.0,,562.5,,,,,
469,558.5333333333333,2019-06-06 06:33:48.533333,134048,1416.6666666666667,670.8333333333333,133963.0,134022,134056,141.66666666666666,245.83333333333331,134165.0,,487.5,,,,,
470,559.2041666666667,2019-06-06 06:33:49.204167,134209,670.8333333333333,866.6666666666667,134146.0,134182,134235,220.83333333333331,150.0,134307.0,,408.3333333333333,,,,,
471,560.0708333333333,2019-06-06 06:33:50.070833,134417,866.6666666666667,470.8333333333333,,134391,134443,216.66666666666669,,134561.0,,600.0,,,,,
472,560.5416666666666,2019-06-06 06:33:50.541667,134530,470.8333333333333,691.6666666666666,134444.0,134503,134556,220.83333333333331,245.83333333333331,134643.0,134663.0,470.8333333333333,554.1666666666667,666.6666666666666,971.5723351145205,856.9451141808664,83.33333333333333
473,561.2333333333333,2019-06-06 06:33:51.233333,134696,691.6666666666666,670.8333333333333,134633.0,134691,134712,87.5,241.66666666666666,134732.0,,150.0,,,,,
474,561.9041666666667,2019-06-06 06:33:51.904167,134857,670.8333333333333,616.6666666666667,,134831,134883,216.66666666666669,,134893.0,,150.0,,,,,
475,562.5208333333334,2019-06-06 06:33:52.520833,135005,616.6666666666667,483.3333333333333,134919.0,134978,135032,225.0,245.83333333333331,135089.0,,350.0,,,,,
476,563.0041666666667,2019-06-06 06:33:53.004167,135121,483.3333333333333,1075.0,135067.0,135100,135132,133.33333333333334,137.5,135220.0,,412.5,,,,,
477,564.0791666666667,2019-06-06 06:33:54.079167,135379,1075.0,650.0,135324.0,135353,135393,166.66666666666666,120.83333333333333,135506.0,,529.1666666666666,,,,,
